,_id,movie_directors,movie_genres,movie_rating,movie_stars,movie_writers,name,plot,poster,release_year,reviews_num,titleId,tsne_glyph_x,tsne_glyph_y,signature_zscore_percent_anger,signature_zscore_percent_anticipation,signature_zscore_percent_disgust,signature_zscore_percent_fear,signature_zscore_percent_joy,signature_zscore_percent_sadness,signature_zscore_percent_surprise,signature_zscore_percent_trust,cluster_1,emotion_color,cluster_level2,tsne_glyph_x_level2,tsne_glyph_y_level2,emotion_color_lvl2
280,617461a62788418ec824de21,David Hutter,Animation & Short & Family & Musical,2.0,Andrew Baker & Bridget Bree & Eric Clayton & James Cole & Tony Halstead,Olaf Franke,Strawinsky and the Mysterious House,nn,nn,2012,37,tt8141808,-30.1975,59.5938,0.555889,0.797058,0.939654,0.873211,0.875464,0.671952,0.88003,0.969231,2,6,6,-49.8318,-3.09648,8
281,617461c72788418ec824de2f,Joko Anwar,Drama & Horror & Mystery & Thriller,4.0,Tara Basro & Ario Bayu & Marissa Anita & Christine Hakim & Asmara Abigail,Joko Anwar,Impetigore,nn,nn,2019,47,tt9000302,-85.8745,51.5033,0.904349,0.792777,0.921648,0.936922,0.373158,0.941098,0.998959,0.0779752,2,6,3,-4.1667,39.4948,3
282,617462412788418ec824de61,Natalie Erika James,Drama & Horror & Mystery & Thriller,3.0,Emily Mortimer & Robyn Nevin & Bella Heathcote & Steve Rodgers & Chris Bunton,Natalie Erika James & Christian White,Relic,nn,nn,2020,248,tt9072352,-101.495,26.2955,0.825919,0.391078,0.924086,0.920176,0.254509,0.99649,0.892387,0.0949942,2,6,2,31.8967,-2.20185,7
283,6174624f2788418ec824de67,Oz Perkins,Fantasy & Horror & Mystery & Thriller,3.0,Sophia Lillis & Samuel Leakey & Alice Krige & Jessica De Gouw & Fiona O'Shaughnessy,Rob Hayes & Jacob Grimm & Wilhelm Grimm,Gretel & Hansel,nn,nn,2020,423,tt9086228,-81.4998,41.0997,0.817376,0.51237,0.910366,0.696419,0.46154,0.867743,0.787374,0.12791,2,6,4,0.950526,9.41207,2
284,6174625e2788418ec824de6d,Alex Merkin,Horror & Mystery & Thriller,3.0,Jeni Ross & Mark Ghanimé & Hamza Haq & Kathryn Davis & Dennis Andres,Jesse Mittelstadt,No Escape Room,nn,nn,2018,64,tt9099102,-68.6157,14.1971,0.40357,0.968991,0.836541,0.869959,0.173093,0.548741,0.552079,0.0136361,2,6,3,-9.31262,4.93279,3
285,6174627c2788418ec824de79,Timothy Woodward Jr.,Horror,3.0,Lin Shaye & Michael Welch & Melissa Bolona & Spencer Locke & Tony Todd,Jeffrey Reddick & William Halfon & Jonathan Doyle,The Final Wish,nn,nn,2018,91,tt9109306,-93.3384,39.2699,0.923509,0.564793,0.986828,0.931978,0.268391,0.981301,0.911933,0.229139,2,6,3,26.1466,20.0862,3
286,617462a72788418ec824de8b,Padraig Reynolds,Action & Horror & Mystery & Sci-Fi & Thriller,3.0,Jessica Madsen & Opal Littleton & Ed Brody & Kristina Clifford & Ben Sullivan,Padraig Reynolds,Dark Light,nn,nn,2019,75,tt9135260,-54.4623,31.5044,0.568079,0.533322,0.86633,0.856289,0.433669,0.748821,0.634968,0.33933,2,6,4,-10.8623,-8.85141,2
287,617462ca2788418ec824de99,Benni Setiawan,Drama & Romance,1.0,Acha Septriasa & Rio Dewanto & Arifin Putra & Titi Kamal & Alex Abbad,Rangga Almahendra & Hanum Salsabiela Rais & Benni Setiawan,Hanum & Rangga,nn,nn,2018,449,tt9165634,-70.2512,50.5434,0.998758,0.999885,1.0,0.994235,0.542742,0.993855,0.631155,0.738395,2,6,6,-37.8053,-11.3563,8
288,617462f12788418ec824dea9,William Brent Bell,Drama & Horror & Mystery & Thriller,3.0,Katie Holmes & Christopher Convery & Owain Yeoman & Ralph Ineson & Daphne Hoskins,Stacey Menear & Stacey Menear,Brahms: The Boy II,nn,nn,2020,206,tt9173418,-84.2428,42.7502,0.794288,0.717256,0.974278,0.702122,0.590663,0.781227,0.867797,0.0693448,2,6,7,-20.1114,20.3426,5
289,617462ff2788418ec824deaf,Patrick Lussier,Horror,3.0,Jamie Kennedy & Omar Epps & Tom Atkins & Ellen Adair & Todd Farmer,Todd Farmer & Patrick Lussier,Trick,nn,nn,2019,88,tt9177040,-107.714,23.088,0.98483,0.39745,0.983873,0.976878,0.134253,0.988902,0.999406,0.112801,2,6,2,40.4547,14.6532,7
290,617463122788418ec824deb7,Patrick Lussier,Horror,3.0,Jamie Kennedy & Omar Epps & Tom Atkins & Ellen Adair & Todd Farmer,Todd Farmer & Patrick Lussier,Trick,nn,nn,2019,88,tt9185222,-107.714,23.088,0.98483,0.39745,0.983873,0.976878,0.134253,0.988902,0.999406,0.112801,2,6,2,40.4546,14.653,7
291,617463582788418ec824ded3,Vince Gilligan,Action & Crime & Drama,4.0,Aaron Paul & Jonathan Banks & Matt Jones & Charles Baker & Todd Terry,Vince Gilligan & Vince Gilligan,El Camino: A Breaking Bad Movie,nn,nn,2019,1741,tt9243946,-35.9326,43.1513,0.82449,0.935034,0.874831,0.728243,0.555049,0.909313,0.409712,0.853207,2,6,5,-30.3986,-10.6328,1
292,617463612788418ec824ded7,Dave Franco,Horror & Thriller,3.0,Dan Stevens & Alison Brie & Sheila Vand & Jeremy Allen White & Toby Huss,Dave Franco & Joe Swanberg & Dave Franco,The Rental,nn,nn,2020,260,tt0003008,-86.8867,45.0974,0.833172,0.793777,0.885172,0.645589,0.24384,0.764185,0.897965,0.141586,2,6,3,3.66231,28.7132,3
293,617463702788418ec824dedd,Stephen Cedars & Benji Kleiman,Comedy & Horror & Sci-Fi,3.0,Mary Nepi & Gabrielle Elyse & J.J. Nolan & Austin Fryberger & Nick Gomez,Stephen Cedars & Benji Kleiman & Scott Yacyshyn,Snatchers,nn,nn,2019,51,tt0009030,-42.099,53.4021,0.882439,0.921353,0.996101,0.971383,0.797082,0.773714,0.961242,0.31203,2,6,7,-23.0949,40.8392,5
294,617463752788418ec824dedf,Leslie Small,Comedy,4.0,Kevin Hart,Kevin Hart,Kevin Hart: Irresponsible,nn,nn,2019,63,tt0009796,-57.2611,45.6291,0.623186,0.837357,0.827095,0.647005,0.90335,0.829252,0.691359,0.0850601,2,6,7,-25.8543,15.276,5
295,617463892788418ec824dee7,Justin Dec,Horror & Thriller,3.0,Elizabeth Lail & Jordan Calloway & Talitha Eliana Bateman & Peter Facinelli & Dillon Lane,Justin Dec,Countdown,nn,nn,2019,317,tt0039344,-76.885,51.1982,0.945749,0.999085,0.966782,0.971417,0.58533,0.996563,0.999455,0.334267,2,6,6,-12.5299,45.0489,8
296,6174639b2788418ec824deef,Frank Sinatra,Adventure & Drama & War,4.0,Tatsuya Mihashi & Takeshi Katô & Homare Suguro & Kenji Sahara & Masahiko Tanimura,John Twist & Katsuya Susaki & Kikumaru Okuda,Unhinged,nn,nn,1965,192,tt0059518,-93.5641,47.0158,0.968565,0.617247,0.744204,0.90072,0.209506,0.755164,0.594878,0.217565,2,6,4,9.41562,19.0984,2
297,617464f42788418ec824df3f,Harvey Hart,Horror & Thriller & Crime,3.0,Karen Black & Christopher Plummer & Donald Pilon & Jean-Louis Roux & Yvette Brind'amour,Robert Schlitt & John Buell,The Pyx,nn,nn,1973,31,tt0070578,-91.5012,30.0621,0.867623,0.401862,0.937431,0.934672,0.207618,0.996537,0.912674,0.318918,2,6,2,18.2397,-15.3277,7
298,617465032788418ec824df45,David Lowell Rich,Crime & Horror & Mystery,3.0,Pamela Franklin & Kate Jackson & Lloyd Bochner & Jamie Smith-Jackson & Roy Thinnes,Arthur A. Ross,Satan's School for Girls,nn,nn,1973,48,tt0070633,-50.2347,40.0019,0.834504,0.525453,0.798889,0.833353,0.267849,0.832144,0.942628,0.819171,2,6,1,-9.86368,-40.1147,4
299,617465162788418ec824df4d,Marc B. Ray,Horror,3.0,Fred Holbert & Leigh Mitchell & Robert Knox & Ron Bastone & Suzette Hamilton,Larry Alexander & Marc B. Ray,Scream Bloody Murder,nn,nn,1972,63,tt0070654,-103.544,21.4829,0.999144,0.30867,0.999369,0.996229,0.325591,0.99979,0.994002,0.1468,2,6,2,42.9242,7.6204,7
300,6174651b2788418ec824df4f,Bob Kelljan,Fantasy & Horror,3.0,William Marshall & Don Mitchell & Pam Grier & Michael Conrad & Richard Lawson,Joan Torres & Raymond Koenig & Maurice Jules,Scream Blacula Scream,nn,nn,1973,56,tt0070656,-76.5921,43.0914,0.984688,0.55915,0.971639,0.963335,0.343409,0.838392,0.960182,0.31521,2,6,3,27.3887,18.0541,3
301,6174652e2788418ec824df57,Eduardo Fuller,Adult & Crime & Horror,3.0,Anne Sparrow & Tony Eades & Clara Keller & Werner Hedman & Gerda Madsen,Harlan Asquith & William Mayo,The Sinful Dwarf,nn,nn,1973,31,tt0070696,-53.983,47.1401,0.942988,0.761525,0.997588,0.812191,0.686484,0.95304,0.553518,0.3031,2,6,5,-27.1645,-1.87982,1
302,617465512788418ec824df65,Douglas Hickox,Comedy & Drama & Horror,4.0,Vincent Price & Diana Rigg & Ian Hendry & Harry Andrews & Coral Browne,Anthony Greville-Bell & Stanley Mann & John Kohn,Theater of Blood,nn,nn,1973,144,tt0070791,-92.7114,26.6351,0.959311,0.325757,0.939722,0.922086,0.291166,0.962688,0.964811,0.204993,2,6,2,40.3414,1.74703,7
303,6174657d2788418ec824df77,Roy Ward Baker,Horror,4.0,Daniel Massey & Anna Massey & Mike Pratt & Erik Chitty & Jerold Wells,Al Feldstein & William M. Gaines & Milton Subotsky,The Vault of Horror,nn,nn,1973,75,tt0070868,-100.119,27.1583,0.793537,0.344594,0.863448,0.857244,0.211871,0.944382,0.993725,0.0951565,2,6,2,35.9122,-2.77421,7
304,617465cb2788418ec824df97,Buzz Kulik,Drama & Horror & Thriller,4.0,Scott Jacoby & Pippa Scott & John Larch & Dabney Coleman & Kim Hunter,Andrew Peter Marin & John Holbrook Vance,Bad Ronald,nn,nn,1974,55,tt0071186,-68.5789,47.0074,0.662994,0.771542,0.899756,0.930475,0.457366,0.991541,0.708572,0.518765,2,6,5,-23.2637,-8.21262,1
305,617465d52788418ec824df9b,Paul Annett,Horror & Mystery,3.0,Calvin Lockhart & Peter Cushing & Marlene Clark & Charles Gray & Anton Diffring,Michael Winder & Paul Annett & James Blish,The Beast Must Die,nn,nn,1974,73,tt0071200,-91.0527,9.07274,0.645236,0.368593,0.468496,0.866298,0.126192,0.747531,0.875169,0.0404143,2,6,2,45.7169,-19.2638,7
306,617465ed2788418ec824dfa5,Bob Clark,Horror & Mystery & Thriller,4.0,Olivia Hussey & Keir Dullea & Margot Kidder & John Saxon & Marian Waldman,Roy Moore,Black Christmas,nn,nn,1974,390,tt0071222,-91.4715,34.7837,0.764989,0.530002,0.906124,0.841175,0.159421,0.944554,0.884468,0.269817,2,6,2,15.5598,9.06255,7
307,617466152788418ec824dfb5,Brian Clemens,Adventure & Horror & Mystery,4.0,Horst Janson & John Carson & Shane Briant & Caroline Munro & John Cater,Brian Clemens,Captain Kronos: Vampire Hunter,nn,nn,1974,80,tt0071276,-79.7787,42.3763,0.957947,0.4432,0.977666,0.935191,0.433072,0.659446,0.824475,0.14512,2,6,2,25.513,1.39213,7
308,6174663c2788418ec824dfc5,Michael Winner,Action & Crime & Drama & Thriller,4.0,Charles Bronson & Hope Lange & Vincent Gardenia & Steven Keats & William Redfield,Brian Garfield & Wendell Mayes & Gerald Wilson,Death Wish,nn,nn,1974,229,tt0071402,-75.4893,46.9869,0.999055,0.724504,0.885354,0.984472,0.295119,0.936878,0.978221,0.383163,2,6,3,0.352552,38.0225,3
309,6174664c2788418ec824dfcb,Sean MacGregor & David Sheldon,Horror,3.0,Sorrell Booke & Gene Evans & Taylor Lacher & Joan McCall & Shelley Morrison,John Durren & Dylan Jones & Sandra Lee Blowitz,Devil Times Five,nn,nn,1974,52,tt0071413,-97.987,42.1917,0.987852,0.677289,0.980571,0.979116,0.224205,0.997397,0.950072,0.0966518,2,6,3,20.2828,30.2266,3
310,6174665a2788418ec824dfd1,Mark Robson,Action & Drama & Thriller,3.0,Charlton Heston & Ava Gardner & George Kennedy & Lorne Greene & Geneviève Bujold,George Fox & Mario Puzo,Earthquake,nn,nn,1974,176,tt0071455,-85.1558,38.0903,0.949139,0.422664,0.680482,0.943823,0.379074,0.979642,0.995716,0.176232,2,6,2,16.3813,-0.700074,7
311,617466df2788418ec824e009,Larry Cohen,Horror,3.0,John P. Ryan & Sharon Farrell & Andrew Duggan & Guy Stockwell & James Dixon,Larry Cohen,It's Alive,nn,nn,1974,98,tt0071675,-30.6875,59.2485,0.668894,0.729553,0.870422,0.951997,0.933217,0.85427,0.745039,0.812043,2,6,6,-49.0881,-3.63453,8
312,617466e92788418ec824e00d,Richard Lester,Action & Drama & Thriller,4.0,Richard Harris & Omar Sharif & David Hemmings & Anthony Hopkins & Shirley Knight,Richard Alan Simmons & Alan Plater,Juggernaut,nn,nn,1974,60,tt0071706,-57.7979,29.93,0.807988,0.726826,0.357812,0.89471,0.107926,0.762416,0.989241,0.434208,2,6,2,-13.694,20.7733,7
313,617467192788418ec824e021,Jim Clark,Crime & Horror & Mystery & Thriller,4.0,Vincent Price & Peter Cushing & Robert Quarry & Adrienne Corri & Natasha Pyne,Angus Hall & Ken Levison & Greg Morrison,Madhouse,nn,nn,1974,59,tt0071790,-95.4371,42.1039,0.937481,0.591369,0.989018,0.910634,0.225571,0.97474,0.99929,0.149365,2,6,3,28.7618,23.3736,3
314,6174675c2788418ec824e03d,Brian De Palma,Comedy & Drama & Fantasy & Horror & Music & Romance & Thriller,4.0,William Finley & Paul Williams & Jessica Harper & Gerrit Graham & George Memmoli,Brian De Palma & Louisa Rose,Phantom of the Paradise,nn,nn,1974,165,tt0071994,-42.1373,49.1463,0.777654,0.550383,0.724829,0.92067,0.872101,0.969652,0.963956,0.2951,2,6,7,-27.0456,24.5218,5
315,6174676b2788418ec824e043,Mario Gariazzo,Horror,3.0,Stella Carnacina & Chris Avram & Lucretia Love & Ivan Rassimov & Gabriele Tinti,Mario Gariazzo & Ambrogio Molteni & Ted Rusoff,Enter the Devil,nn,nn,1974,34,tt0072147,-35.167,56.5758,0.992343,0.925374,0.998773,0.950439,0.718056,0.982845,0.874011,0.665775,2,6,6,-48.5081,8.05595,8
316,617467c72788418ec824e069,Bo Arne Vibenius,Action & Thriller,4.0,Christina Lindberg & Heinz Hopf & Despina Tomazani & Per-Axel Arosenius & Solveig Andersson,Bo Arne Vibenius & Bo Arne Vibenius,Thriller: A Cruel Picture,nn,nn,1973,84,tt0072285,-92.8001,46.65,0.980355,0.686853,0.879697,0.9271,0.253704,0.815167,0.66441,0.236536,2,6,4,9.47164,20.7404,2
317,617467d12788418ec824e06d,John Guillermin,Action & Drama & Thriller,4.0,Steve McQueen & Paul Newman & William Holden & Faye Dunaway & Fred Astaire,Richard Martin Stern & Thomas N. Scortia & Frank M. Robinson,The Towering Inferno,nn,nn,1974,230,tt0072308,-15.7176,0.0887738,0.737213,0.798463,0.592192,0.949475,0.32256,0.467943,0.829269,0.093346,2,6,3,-9.81803,20.5544,3
318,617467e92788418ec824e077,José Ramón Larraz,Horror,4.0,Marianne Morris & Anulka Dziubinska & Murray Brown & Brian Deacon & Sally Faulkner,Diana Daubeney & José Ramón Larraz & Thomas Owen,Vampyres,nn,nn,1974,72,tt0072354,-87.9387,24.8524,0.881007,0.350759,0.958267,0.796221,0.377144,0.914137,0.842899,0.173189,2,6,2,25.8632,-2.04774,7
319,617468192788418ec824e08b,Luigi Cozzi,Thriller,4.0,George Hilton & Antoine Saint-John & Femi Benussi & Cristina Galbó & Eduardo Fajardo,Adriano Bolzoni & Luigi Cozzi & Luigi Cozzi,The Killer Must Kill Again,nn,nn,1975,31,tt0072662,-77.6406,28.8572,0.790667,0.322938,0.747403,0.79836,0.382281,0.975435,0.824028,0.362202,2,6,1,9.03368,-20.8703,4
320,6174686b2788418ec824e0ad,Paul Bartel,Action & Comedy & Sci-Fi & Sport,4.0,David Carradine & Simone Griffeth & Sylvester Stallone & Mary Woronov & Roberta Collins,Robert Thom & Charles B. Griffith & Ib Melchior,Death Race 2000,nn,nn,1975,161,tt0072856,-90.3909,44.1404,0.942098,0.636134,0.818467,0.833382,0.285266,0.803169,0.780941,0.134982,2,6,3,7.39281,22.592,3
321,617468702788418ec824e0af,Peter Sasdy,Horror,3.0,Joan Collins & Eileen Atkins & Ralph Bates & Donald Pleasence & Caroline Munro,Stanley Price & Nato De Angeles,Sharon's Baby,nn,nn,1975,50,tt0072867,-73.7292,39.3514,0.990501,0.464443,0.996436,0.986805,0.874754,0.990536,0.706221,0.363227,2,6,5,-12.5073,-16.5789,1
322,617468d92788418ec824e0db,Robert Wise,Adventure & Drama & History & Thriller,4.0,George C. Scott & Anne Bancroft & William Atherton & Roy Thinnes & Gig Young,Richard Levinson & William Link & Michael M. Mooney,The Hindenburg,nn,nn,1975,65,tt0073113,-51.8999,24.6709,0.685075,0.336803,0.563555,0.803444,0.163383,0.817444,0.983747,0.328321,2,6,1,45.1762,-21.9393,4
323,6174691d2788418ec824e0f7,Armando Crispino,Horror & Mystery & Thriller,3.0,Mimsy Farmer & Barry Primus & Ray Lovelock & Carlo Cataneo & Angela Goodwin,Lucio Battistrada & Armando Crispino,Autopsy,nn,nn,1975,35,tt0073327,-79.0375,16.1298,0.587909,0.209752,0.96289,0.892252,0.201848,0.965278,0.810218,0.462843,2,6,1,15.933,-23.7834,4
324,617469612788418ec824e113,Dario Argento,Horror & Mystery & Thriller,4.0,David Hemmings & Daria Nicolodi & Gabriele Lavia & Macha Méril & Eros Pagni,Dario Argento & Bernardino Zapponi,Deep Red,nn,nn,1975,224,tt0073582,-90.3674,16.5505,0.813307,0.279324,0.792885,0.758559,0.308198,0.865616,0.953855,0.135547,2,6,2,39.0813,-6.35344,7
325,6174696b2788418ec824e117,Jack Starrett,Action & Horror & Thriller,4.0,Peter Fonda & Warren Oates & Loretta Swit & Lara Parker & R.G. Armstrong,Lee Frost & Wes Bishop,Race with the Devil,nn,nn,1975,105,tt0073600,-90.6045,45.4398,0.911893,0.733602,0.829534,0.887755,0.253138,0.683932,0.782657,0.198053,2,6,3,7.57546,25.2854,3
326,617469b32788418ec824e135,Russ Meyer,Comedy,4.0,Shari Eubank & Charles Napier & Uschi Digard & Charles Pitts & Henry Rowland,Russ Meyer,Supervixens,nn,nn,1975,32,tt0073768,-50.7199,33.3176,0.88977,0.365682,0.826598,0.685218,0.646521,0.849758,0.538319,0.33914,2,6,5,-14.2068,-11.7173,1
327,61746a4a2788418ec824e173,Brian De Palma,Horror,4.0,Sissy Spacek & Piper Laurie & Amy Irving & William Katt & John Travolta,Stephen King & Lawrence D. Cohen,Carrie,nn,nn,1976,547,tt0074285,-70.3571,45.3783,0.918422,0.500882,0.916458,0.802965,0.518502,0.9673,0.921921,0.540954,2,6,1,-8.48682,-30.8624,4
328,61746a532788418ec824e177,Pupi Avati,Horror & Mystery & Thriller,4.0,Lino Capolicchio & Francesca Marciano & Gianni Cavina & Giulio Pizzirani & Bob Tonelli,Pupi Avati & Antonio Avati & Gianni Cavina,The House of the Laughing Windows,nn,nn,1976,67,tt0074287,-60.3891,29.0513,0.513551,0.471579,0.679001,0.688959,0.409155,0.784548,0.926586,0.140639,2,6,2,38.815,-20.5555,7
329,61746a5e2788418ec824e17b,George P. Cosmatos,Drama & Thriller,4.0,Sophia Loren & Richard Harris & Martin Sheen & O.J. Simpson & Lionel Stander,Robert Katz & George P. Cosmatos & Tom Mankiewicz,The Cassandra Crossing,nn,nn,1976,77,tt0074292,-101.346,34.7697,0.738826,0.562885,0.89876,0.949941,0.142536,0.86806,0.858104,0.184709,2,6,3,14.7754,10.1409,3
330,61746ad32788418ec824e1ab,Richard Loncraine,Drama & Horror & Mystery,4.0,Mia Farrow & Keir Dullea & Tom Conti & Jill Bennett & Robin Gammell,Harry Bromley Davenport & Dave Humphries & Peter Straub,The Haunting of Julia,nn,nn,1977,53,tt0074611,-74.6878,28.8489,0.631511,0.463546,0.703028,0.817965,0.445245,0.96395,0.886012,0.078028,2,6,2,38.8395,-19.3126,7
331,61746ae72788418ec824e1b3,Arthur Marks,Action & Horror & Thriller,4.0,Glynn Turman & Louis Gossett Jr. & Joan Pringle & Carl W. Crudup & Julian Christopher,Jaison Starkes,J.D.'s Revenge,nn,nn,1976,31,tt0074703,-92.2421,28.0306,0.991978,0.375342,0.942014,0.960308,0.286746,0.871679,0.927077,0.256796,2,6,2,21.0279,-11.5547,7
332,61746aff2788418ec824e1bd,Kostas Karagiannis,Horror,3.0,Donald Pleasence & Peter Cushing & Luan Peters & Kostas Karagiorgis & Dimitris Bislanis,Arthur Rowe,The Devil's Men,nn,nn,1976,33,tt0074769,-89.1949,30.5031,0.828632,0.363892,0.890446,0.885575,0.145893,0.835818,0.755046,0.425477,2,6,1,12.0079,-28.8525,4
333,61746b6d2788418ec824e1e9,Richard Donner,Horror,4.0,Gregory Peck & Lee Remick & David Warner & Billie Whitelaw & Harvey Stephens,David Seltzer,The Omen,nn,nn,1976,365,tt0075005,-39.7923,54.3024,0.918027,0.961567,0.941817,0.980923,0.547519,0.95992,0.973966,0.409436,2,6,6,-12.7718,45.4281,8
334,61746bcc2788418ec824e210,Jeff Lieberman,Horror,3.0,Don Scardino & Patricia Pearcy & R.A. Dow & Jean Sullivan & Peter MacLean,Jeff Lieberman,Squirm,nn,nn,1976,114,tt0075261,-95.7172,27.4358,0.758073,0.435936,0.955131,0.655193,0.310331,0.566718,0.913788,0.108413,2,6,2,-0.26874,12.2101,7
335,61746be42788418ec824e21a,Peter Sykes,Horror,3.0,Richard Widmark & Christopher Lee & Honor Blackman & Denholm Elliott & Michael Goodliffe,Christopher Wicking & John Peacock & Dennis Wheatley,To the Devil a Daughter,nn,nn,1976,51,tt0075334,-40.9826,44.3225,0.923751,0.746529,0.994071,0.873666,0.482063,0.900208,0.625275,0.559679,2,6,5,-26.3556,-16.2613,1
336,61746c102788418ec824e22c,Lucio Fulci,Horror & Mystery & Thriller,4.0,Jennifer O'Neill & Gabriele Ferzetti & Marc Porel & Gianni Garko & Evelyn Stewart,Lucio Fulci & Roberto Gianviti & Dardano Sacchetti,The Psychic,nn,nn,1977,46,tt0075614,-73.6316,48.5752,0.818499,0.803403,0.76891,0.897769,0.308457,0.971231,0.93097,0.227432,2,6,3,-0.25526,30.3189,3
337,61746c222788418ec824e234,Mario Bava & Lamberto Bava,Horror,4.0,Daria Nicolodi & John Steiner & David Colin Jr. & Ivan Rassimov & Lamberto Bava,Lamberto Bava & Gianfranco Barberi & Alessandro Parenzo,Shock,nn,nn,1977,58,tt0075651,-94.1097,35.8073,0.914046,0.433976,0.901268,0.948071,0.296901,0.914359,0.916087,0.198572,2,6,2,29.1021,10.588,7
338,61746c322788418ec824e23a,Juan López Moctezuma,Horror & Thriller,4.0,Claudio Brook & David Silva & Tina Romero & Susana Kamini & Lili Garza,Sheridan Le Fanu & Alexis Arroyo & Tita Arroyo,Alucarda,nn,nn,1977,49,tt0075666,-71.2974,37.1072,0.977791,0.28509,0.981032,0.946208,0.362915,0.897408,0.910424,0.508234,2,6,1,5.47647,-37.911,4
339,61746c4f2788418ec824e246,John Frankenheimer,Adventure & Crime & Drama & Thriller,4.0,Robert Shaw & Bruce Dern & Marthe Keller & Fritz Weaver & Steven Keats,Thomas Harris & Ernest Lehman & Kenneth Ross,Black Sunday,nn,nn,1977,84,tt0075765,-90.779,31.9062,0.861564,0.456503,0.826588,0.878746,0.181504,0.924864,0.903983,0.29357,2,6,2,15.0086,6.32238,7
340,61746c762788418ec824e256,Robert Voskanian,Horror,3.0,Laurel Barnett & Rosalie Cole & Frank Janson & Richard Hanners & Ruth Ballan,Ralph Lucas,The Child,nn,nn,1977,35,tt0075838,-87.3028,24.6747,0.865109,0.42885,0.94225,0.833946,0.511635,0.98478,0.664001,0.135431,2,6,4,22.6477,0.0252303,2
341,61746c9d2788418ec824e266,Peter S. Traynor,Thriller,3.0,Sondra Locke & Colleen Camp & Seymour Cassel & Beth Brickell & Michael Kalmansohn,Anthony Overman & Michael Ronald Ross & Colleen Camp,Death Game,nn,nn,1977,31,tt0075921,-74.4401,31.5036,0.846779,0.486879,0.875826,0.544736,0.38536,0.758071,0.728352,0.260524,2,6,4,3.1808,-14.6983,2
342,61746cbf2788418ec824e274,Joe D'Amato,Adventure & Horror,3.0,Laura Gemser & Gabriele Tinti & Nieves Navarro & Donald O'Brien & Percy Hogan,Joe D'Amato & Romano Scandariato & Joe D'Amato,Emanuelle and the Last Cannibals,nn,nn,1977,58,tt0075984,-37.8838,38.5374,0.65129,0.689532,0.994387,0.946906,0.567539,0.840104,0.311619,0.814018,2,6,5,-29.981,-12.5281,1
343,61746d082788418ec824e292,Alfred Sole,Crime & Drama & Horror & Mystery & Thriller,4.0,Linda Miller & Mildred Clinton & Paula E. Sheppard & Niles McMaster & Jane Lowry,Rosemary Ritvo & Alfred Sole,"Alice, Sweet Alice",nn,nn,1976,130,tt0076150,-34.0593,52.3211,0.866834,0.664045,0.907438,0.780139,0.583066,0.903074,0.996508,0.80296,2,6,6,-44.8555,-6.56747,8
344,61746da32788418ec824e2d2,David Cronenberg,Horror & Sci-Fi,4.0,Marilyn Chambers & Frank Moore & Joe Silver & Howard Ryshpan & Patricia Gage,David Cronenberg,Rabid,nn,nn,1977,114,tt0076590,-97.4401,40.6988,0.896625,0.621776,0.976482,0.971325,0.179313,0.991624,0.871841,0.21472,2,6,3,20.2368,27.5153,3
345,61746db72788418ec824e2da,Peter Carter,Adventure & Horror & Thriller,4.0,Hal Holbrook & Lawrence Dane & Robin Gammell & Ken James & Gary Reineke,Ian Sutherland,Rituals,nn,nn,1977,50,tt0076630,-94.2733,32.8348,0.905316,0.50232,0.7638,0.937295,0.178223,0.924935,0.672049,0.236804,2,6,2,10.4148,7.28502,7
346,61746dbc2788418ec824e2dc,James Goldstone,Action & Crime & Drama & Thriller,4.0,George Segal & Richard Widmark & Timothy Bottoms & Henry Fonda & Harry Guardino,Sanford Sheldon & Richard Levinson & William Link,Rollercoaster,nn,nn,1977,89,tt0076636,-82.4995,42.4554,0.892293,0.597158,0.595773,0.868973,0.438031,0.888417,0.995524,0.0262633,2,6,3,15.5559,0.369586,3
347,61746dcf2788418ec824e2e4,Greydon Clark,Comedy & Horror,3.0,John Ireland & Yvonne De Carlo & Jack Kruschen & John Carradine & Sydney Chaplin,Greydon Clark & Alvin L. Fast,Satan's Cheerleaders,nn,nn,1977,33,tt0076665,-74.2524,33.9606,0.860388,0.513858,0.997224,0.652163,0.345047,0.905888,0.564466,0.441719,2,6,5,-8.71373,-10.4309,1
348,61746dd92788418ec824e2e8,Pete Walker,Drama & Horror & Mystery & Thriller,3.0,Lynne Frederick & John Leyton & Stephanie Beacham & John Fraser & Jack Watson,David McGillivray & Murray Smith,Schizo,nn,nn,1976,34,tt0076670,-80.2631,20.1085,0.787025,0.310482,0.945281,0.760231,0.230394,0.837604,0.795098,0.34335,2,6,1,16.1441,-26.5645,4
349,61746dde2788418ec824e2ea,Michael Winner,Horror,4.0,Chris Sarandon & Cristina Raines & Martin Balsam & John Carradine & José Ferrer,Jeffrey Konvitz & Michael Winner & Jeffrey Konvitz,The Sentinel,nn,nn,1977,136,tt0076683,-15.6108,45.7775,0.657623,0.594065,0.918833,0.720579,0.400449,0.758858,0.956183,0.75542,2,6,6,-23.2537,-30.165,8
