,_id,movie_directors,movie_genres,movie_rating,movie_stars,movie_writers,name,plot,poster,release_year,reviews_num,titleId,tsne_glyph_x,tsne_glyph_y,signature_zscore_percent_anger,signature_zscore_percent_anticipation,signature_zscore_percent_disgust,signature_zscore_percent_fear,signature_zscore_percent_joy,signature_zscore_percent_sadness,signature_zscore_percent_surprise,signature_zscore_percent_trust,cluster_1,emotion_color,cluster_level2,tsne_glyph_x_level2,tsne_glyph_y_level2,emotion_color_lvl2
525,61744a6f2788418ec824d497,Roger Corman,Crime & Drama & History,4.0,Jason Robards & George Segal & Ralph Meeker & Jean Hale & Clint Ritchie,Howard Browne,The St. Valentine's Day Massacre,nn,nn,1967,56,tt0062301,-42.5416,-39.61,0.853041,0.0566131,0.645136,0.59913,0.100546,0.343181,0.1051,0.53143,4,1,1,-32.0819,6.8684,4
526,61744a732788418ec824d499,Freddie Francis,Adventure & Sci-Fi,3.0,Robert Hutton & Jennifer Jayne & Zia Mohyeddin & Bernard Kay & Michael Gough,Milton Subotsky & Joseph Millard,They Came from Beyond Space,nn,nn,1967,56,tt0062360,-72.6968,-20.4998,0.536567,0.210934,0.780189,0.747095,0.172027,0.597883,0.254741,0.246955,4,1,7,-19.2436,37.4681,3
527,61744a872788418ec824d4a1,Arthur Hiller,Drama & War,4.0,Rock Hudson & George Peppard & Nigel Green & Guy Stockwell & Jack Watson,Leo Gordon,Tobruk,nn,nn,1967,34,tt0062377,-52.6909,-49.4014,0.830436,0.0758112,0.277599,0.920394,0.149954,0.323036,0.198384,0.176891,4,1,1,-53.4854,19.1288,4
528,61744aad2788418ec824d4b1,Henri Verneuil,Drama & War,4.0,Anthony Quinn & Virna Lisi & Grégoire Aslan & Michael Redgrave & Marcel Dalio,François Boyer & C. Virgil Gheorghiu & Wolf Mankowitz,The 25th Hour,nn,nn,1967,43,tt0062445,-44.3745,-28.5988,0.449508,0.0768184,0.487677,0.650769,0.262479,0.569686,0.348223,0.324113,4,1,6,-15.8234,17.2031,6
529,61744ab62788418ec824d4b5,Terence Young,Thriller,4.0,Audrey Hepburn & Alan Arkin & Richard Crenna & Efrem Zimbalist Jr. & Jack Weston,Frederick Knott & Robert Carrington & Jane-Howard Hammerstein,Wait Until Dark,nn,nn,1967,196,tt0062467,-14.6801,12.029,0.403854,0.621623,0.305082,0.485833,0.494012,0.554415,0.698798,0.129552,4,1,5,39.6033,15.8789,7
530,61744abb2788418ec824d4b7,Burt Kennedy,Western,4.0,John Wayne & Kirk Douglas & Howard Keel & Robert Walker Jr. & Keenan Wynn,Clair Huffaker & Clair Huffaker,The War Wagon,nn,nn,1967,52,tt0062472,-80.4454,-28.4472,0.688469,0.16883,0.538872,0.899815,0.205029,0.241765,0.301356,0.135856,4,1,7,-39.5265,29.319,3
531,61744ade2788418ec824d4c5,Henry Hathaway,Mystery & Romance & Western,4.0,Dean Martin & Robert Mitchum & Inger Stevens & Roddy McDowall & Katherine Justice,Marguerite Roberts & Ray Gaulden,5 Card Stud,nn,nn,1968,36,tt0062626,-28.5389,-10.7218,0.666976,0.47631,0.319866,0.509254,0.211646,0.60461,0.620351,0.221569,4,1,5,35.6145,17.5713,7
532,61744af12788418ec824d4cd,Edward Dmytryk & Duilio Coletti,Drama & History & War,4.0,Robert Mitchum & Peter Falk & Robert Ryan & Earl Holliman & Mark Damon,H.A.L. Craig & Wynford Vaughan-Thomas & Frank De Felitta,Anzio,nn,nn,1968,45,tt0062673,-50.3032,-49.5389,0.776452,0.00576147,0.303926,0.922886,0.0220293,0.260132,0.0992706,0.304214,4,1,1,-54.8136,15.6323,4
533,61744afa2788418ec824d4d1,Andrew V. McLaglen,Action & Crime & Drama & Romance & Western,4.0,James Stewart & Dean Martin & Raquel Welch & George Kennedy & Andrew Prine,James Lee Barrett & Stanley Hough,Bandolero!,nn,nn,1968,56,tt0062708,-47.7499,-31.7783,0.718122,0.145038,0.30031,0.800098,0.27295,0.566762,0.391618,0.810681,4,1,2,-23.4238,-34.8178,8
534,61744b2f2788418ec824d4e7,Tony Richardson,Drama & History & War,4.0,Trevor Howard & Vanessa Redgrave & John Gielgud & Harry Andrews & Jill Bennett,Charles Wood & Cecil Woodham-Smith & John Osborne,The Charge of the Light Brigade,nn,nn,1968,59,tt0062790,-43.0055,-41.6943,0.507957,0.0125529,0.724791,0.645902,0.0491615,0.392613,0.0235374,0.475024,4,1,7,-33.0214,7.80934,3
535,61744b3d2788418ec824d4ed,Don Siegel,Action & Comedy & Crime & Thriller & Western,4.0,Clint Eastwood & Lee J. Cobb & Susan Clark & Tisha Sterling & Don Stroud,Herman Miller & Dean Riesner & Howard Rodman,Coogan's Bluff,nn,nn,1968,94,tt0062824,-36.0361,-37.5847,0.622538,0.0940704,0.693604,0.469534,0.111315,0.51996,0.070703,0.904287,4,1,2,-25.9177,-24.7562,8
536,61744b482788418ec824d4f1,Ralph Nelson,Drama & Music & War,4.0,Charlton Heston & Maximilian Schell & Kathryn Hays & Leslie Nielsen & Anton Diffring,James Lee & Joel Oliansky & Alan Sillitoe,Counterpoint,nn,nn,1968,31,tt0062829,24.427,17.7397,0.907603,0.228054,0.208351,0.424406,0.934193,0.881701,0.13469,0.94264,4,1,3,31.1382,-42.4766,5
537,61744b512788418ec824d4f5,Robert Siodmak,Biography & Drama & History & War & Western,3.0,Robert Shaw & Mary Ure & Ty Hardin & Jeffrey Hunter & Lawrence Tierney,Bernard Gordon & Julian Zimet,Custer of the West,nn,nn,1967,38,tt0062844,-31.3323,-36.4441,0.612378,0.157983,0.303117,0.462602,0.0683969,0.502612,0.11301,0.664809,4,1,2,-27.0793,-20.1709,8
538,61744b562788418ec824d4f7,Mario Bava,Action & Comedy & Crime,4.0,John Phillip Law & Marisa Mell & Michel Piccoli & Adolfo Celi & Claudio Gora,Angela Giussani & Luciana Giussani & Dino Maiuri,Danger: Diabolik,nn,nn,1968,106,tt0062861,1.75624,11.2309,0.535908,0.276468,0.639654,0.524516,0.581057,0.400847,0.604502,0.392008,4,1,4,40.4413,-1.02585,2
539,61744b5f2788418ec824d4fb,Bryan Forbes,Crime & Drama,3.0,Michael Caine & Vladek Sheybal & Emilio Rodríguez & David Buck & Carmen Dene,Desmond Cory & Bryan Forbes,Deadfall,nn,nn,1968,33,tt0062868,-72.4774,-16.233,0.544397,0.0598276,0.873268,0.310182,0.266699,0.7904,0.270269,0.0616425,4,1,6,5.95709,53.3196,6
540,61744b772788418ec824d505,Richard Burton & Nevill Coghill,Drama & Horror & Mystery,3.0,Richard Burton & Elizabeth Taylor & Andreas Teuber & Ram Chopra & Richard Carwardine,Christopher Marlowe & Nevill Coghill & Wolf Mankowitz,Doctor Faustus,nn,nn,1967,31,tt0062898,-3.84398,5.50105,0.487183,0.647488,0.758139,0.442141,0.289278,0.655501,0.327284,0.472997,4,1,4,24.1353,-27.5968,2
541,61744b812788418ec824d509,Roberto Mauri,Action & Adventure & Horror & Sci-Fi,2.0,Brad Harris & Esmeralda Barros & Marc Lawrence & Adriana Alben & Mark Farran,Walter Brandi & Roberto Mauri & Ralph Zucker,King of Kong Island,nn,nn,1968,35,tt0062946,-82.693,-28.2227,0.636826,0.245225,0.674343,0.788626,0.149312,0.474894,0.240943,0.143787,4,1,7,-18.3869,40.1277,3
542,61744b942788418ec824d511,Vincent McEveety,Drama & Romance & Western,4.0,James Stewart & Henry Fonda & Inger Stevens & Gary Lockwood & Dean Jagger,Calvin Clements Sr.,Firecreek,nn,nn,1968,61,tt0062975,-26.3959,25.5277,0.68257,0.328728,0.439514,0.737931,0.25453,0.503973,0.490503,0.766208,4,1,2,-7.85425,-29.4091,8
543,61744bac2788418ec824d51b,Ray Kellogg & John Wayne & Mervyn LeRoy,Drama & War,3.0,John Wayne & David Janssen & Jim Hutton & Aldo Ray & Raymond St. Jacques,James Lee Barrett & Robin Moore,The Green Berets,nn,nn,1968,168,tt0063035,-53.2421,-36.5897,0.749415,0.0740872,0.824936,0.914983,0.306457,0.41178,0.0956352,0.633755,4,1,1,-31.5952,16.8969,4
544,61744bd72788418ec824d52d,Bud Yorkin,Comedy & Crime & Mystery,3.0,Alan Arkin & Frank Finlay & Delia Boccardo & Barry Foster & Patrick Cargill,Blake Edwards & Maurice Richlin & Tom Waldman,Inspector Clouseau,nn,nn,1968,42,tt0063135,-31.2378,-19.8023,0.493173,0.0287608,0.369398,0.450283,0.124827,0.725915,0.402457,0.331592,4,1,6,-6.28566,18.2557,6
545,61744bea2788418ec824d535,Ishirô Honda & Jun Fukuda,Action & Horror & Sci-Fi & Thriller,4.0,Akira Kubo & Jun Tazaki & Yukiko Kobayashi & Yoshio Tsuchiya & Kyôko Ai,Ishirô Honda & Takeshi Kimura,Destroy All Monsters,nn,nn,1968,75,tt0063172,-52.2214,-46.9672,0.752335,0.143646,0.42337,0.954281,0.307523,0.183527,0.125673,0.129933,4,1,7,-54.8975,21.5447,3
546,61744bef2788418ec824d537,Robert Aldrich,Drama,4.0,Beryl Reid & Susannah York & Coral Browne & Ronald Fraser & Patricia Medina,Frank Marcus & Lukas Heller,The Killing of Sister George,nn,nn,1968,34,tt0063185,-55.1218,-11.9413,0.588752,0.157495,0.769726,0.431884,0.393698,0.906617,0.105064,0.458109,4,1,6,-6.67537,2.28736,6
547,61744bfd2788418ec824d53d,Robert Aldrich,Drama,3.0,Kim Novak & Peter Finch & Ernest Borgnine & Milton Selzer & Rossella Falk,Robert Thom & Edward DeBlasio & Hugo Butler,The Legend of Lylah Clare,nn,nn,1968,31,tt0063219,-72.5892,-16.1754,0.520292,0.0818768,0.717366,0.392897,0.305798,0.783896,0.332495,0.103609,4,1,6,6.50898,52.7041,6
548,61744c162788418ec824d547,Don Siegel,Crime & Drama & Thriller,4.0,Richard Widmark & Henry Fonda & Inger Stevens & Harry Guardino & James Whitmore,Howard Rodman & Abraham Polonsky & Richard Dougherty,Madigan,nn,nn,1968,59,tt0063256,-21.3529,-30.6773,0.63628,0.0401373,0.352929,0.62791,0.18778,0.433416,0.355395,0.969631,4,1,2,-34.4169,-28.4915,8
549,61744c292788418ec824d54f,Sergio Corbucci,Comedy & Western,4.0,Franco Nero & Tony Musante & Franco Giacobini & Eduardo Fajardo & Franco Ressel,Franco Solinas & Giorgio Arlorio & Luciano Vincenzoni,The Mercenary,nn,nn,1968,36,tt0063293,4.08802,8.63528,0.631667,0.251571,0.335074,0.575957,0.505377,0.260513,0.672471,0.310609,4,1,5,12.6735,-8.36864,7
550,61744c6d2788418ec824d56b,Sergio Sollima,Western,4.0,Lee Van Cleef & Tomas Milian & Walter Barnes & Nieves Navarro & Gérard Herter,Franco Solinas & Fernando Morandi & Sergio Donati,The Big Gundown,nn,nn,1966,37,tt0063501,-7.73519,-17.0537,0.602156,0.394792,0.455959,0.476542,0.362093,0.430661,0.315348,0.321161,4,1,4,22.0911,3.36639,2
551,61744c812788418ec824d573,Sydney Pollack,Comedy & Western,4.0,Burt Lancaster & Shelley Winters & Telly Savalas & Ossie Davis & Dabney Coleman,William W. Norton,The Scalphunters,nn,nn,1968,41,tt0063557,-22.8216,-17.141,0.639721,0.291206,0.232557,0.56031,0.433079,0.577817,0.404019,0.34539,4,1,5,25.0525,2.15307,7
552,61744c8b2788418ec824d577,Edward Dmytryk,Western,3.0,Sean Connery & Brigitte Bardot & Stephen Boyd & Jack Hawkins & Peter van Eyck,Louis L'Amour & James Griffith & Hal Hopper,Shalako,nn,nn,1968,46,tt0063592,-8.51772,26.5901,0.796643,0.491782,0.316785,0.743351,0.145361,0.411895,0.554066,0.669182,4,1,1,-13.302,-41.9228,4
553,61744c9a2788418ec824d57d,Otto Preminger,Comedy,3.0,Jackie Gleason & Carol Channing & Frankie Avalon & Fred Clark & Michael Constantine,Doran William Cannon,Skidoo,nn,nn,1968,70,tt0063612,-60.0705,-19.8191,0.675816,0.156488,0.635934,0.555484,0.351503,0.784998,0.32272,0.425271,4,1,6,-4.82331,5.84867,6
554,61744cb22788418ec824d587,Jean-Luc Godard,Documentary & Music,4.0,Sean Lynch & Mick Jagger & Brian Jones & Keith Richards & Charlie Watts,Jean-Luc Godard,Sympathy for the Devil,nn,nn,1968,38,tt0063665,-67.7374,-17.416,0.595506,0.300927,0.517867,0.312717,0.139531,0.989162,0.0544133,0.0777062,4,1,6,30.1308,35.0128,6
555,61744cc52788418ec824d58f,Federico Fellini & Louis Malle & Roger Vadim,Drama & Horror & Mystery,4.0,Brigitte Bardot & Alain Delon & Jane Fonda & Terence Stamp & James Robertson Justice,Edgar Allan Poe & Roger Vadim & Pascal Cousin,Spirits of the Dead,nn,nn,1968,69,tt0063715,-24.1802,-3.83353,0.448349,0.3295,0.661165,0.343391,0.313481,0.632499,0.718674,0.0781143,4,1,5,49.0979,12.1153,7
556,61744d062788418ec824d5a9,Tom Gries,Adventure & Romance & War & Western,4.0,Jim Brown & Raquel Welch & Burt Reynolds & Fernando Lamas & Dan O'Herlihy,Clair Huffaker & Tom Gries & Robert MacLeod,100 Rifles,nn,nn,1969,38,tt0063970,6.06381,18.4483,0.55397,0.319866,0.436634,0.486585,0.434801,0.349902,0.739776,0.880275,4,1,3,-1.61345,-37.0309,5
557,61744d232788418ec824d5b5,Jean-Pierre Melville,Drama & War,5.0,Lino Ventura & Paul Meurisse & Jean-Pierre Cassel & Simone Signoret & Claude Mann,Joseph Kessel & Jean-Pierre Melville,Army of Shadows,nn,nn,1969,93,tt0064040,-73.7088,-32.9196,0.944851,0.15326,0.379545,0.721144,0.0984536,0.677706,0.272004,0.250414,4,1,6,-49.5194,30.9528,6
558,61744d2d2788418ec824d5b9,Basil Dearden,Action & Adventure & Comedy & Crime & Thriller,4.0,Oliver Reed & Diana Rigg & Telly Savalas & Curd Jürgens & Philippe Noiret,Michael Relph & Jack London & Robert L. Fish,The Assassination Bureau,nn,nn,1969,32,tt0064045,-34.138,-9.56217,0.748559,0.367455,0.251453,0.628738,0.331812,0.655838,0.507131,0.18034,4,1,5,35.8839,19.4228,7
559,61744d592788418ec824d5cb,John Guillermin,Action & Drama & War,4.0,George Segal & Robert Vaughn & Ben Gazzara & Bradford Dillman & E.G. Marshall,Richard Yates & William Roberts & Roger O. Hirson,The Bridge at Remagen,nn,nn,1969,73,tt0064110,-50.2383,-50.3311,0.69752,0.0359807,0.239025,0.839508,0.0594431,0.359064,0.123125,0.234533,4,1,1,-54.6699,16.9528,4
560,61744d7f2788418ec824d5db,Henri Verneuil,Crime & Drama,4.0,Jean Gabin & Alain Delon & Lino Ventura & Irina Demick & Amedeo Nazzari,Auguste Le Breton & Henri Verneuil & José Giovanni,The Sicilian Clan,nn,nn,1969,36,tt0064169,4.12868,21.7787,0.670666,0.470431,0.361684,0.717466,0.249624,0.240426,0.376971,0.70526,4,1,1,-14.6951,-39.7508,4
561,61744db02788418ec824d5ef,Noriaki Yuasa,Action & Adventure & Family & Sci-Fi,3.0,Nobuhiro Kajima & Miyuki Akiyama & Christopher Murphy & Yûko Hamada & Eiji Funakoshi,Niisan Takahashi,Gamera vs. Guiron,nn,nn,1969,64,tt0064360,-38.6808,4.00013,0.602005,0.545586,0.539526,0.982726,0.684267,0.16337,0.327235,0.200804,4,1,4,4.7227,10.5271,2
562,61744db52788418ec824d5f1,Ishirô Honda & Jun Fukuda & Kengo Furusawa,Action & Adventure & Family & Sci-Fi,2.0,Tomonori Yazaki & Hideyo Amamoto & Sachio Sakai & Kazuo Suzuki & Kenji Sahara,Shin'ichi Sekizawa,All Monsters Attack,nn,nn,1969,71,tt0064373,-79.9046,-26.2683,0.700026,0.471245,0.704386,0.922262,0.256588,0.254762,0.290502,0.09094,4,1,7,-35.4175,35.5198,3
563,61744dbf2788418ec824d5f5,Kinji Fukasaku,Drama & Horror & Sci-Fi,3.0,Robert Horton & Luciana Paluzzi & Richard Jaeckel & Bud Widom & Ted Gunther,Bill Finger & Ivan Reiner & Tom Rowe,The Green Slime,nn,nn,1968,89,tt0064393,-11.4419,-24.405,0.543982,0.0710317,0.922088,0.592525,0.800768,0.202494,0.104061,0.613109,4,1,3,47.2453,-5.81585,5
564,61744e562788418ec824d631,Hubert Cornfield & Richard Boone,Action & Crime & Drama & Thriller,4.0,Marlon Brando & Richard Boone & Rita Moreno & Pamela Franklin & Jess Hahn,Hubert Cornfield & Robert Phippeny & Lionel White,The Night of the Following Day,nn,nn,1969,37,tt0064728,-34.9503,-8.04451,0.728013,0.287039,0.279593,0.676938,0.323722,0.503355,0.723774,0.312753,4,1,5,14.8761,4.89096,7
565,61744e602788418ec824d635,Richard Attenborough,Comedy & Musical & War,4.0,Wendy Allnutt & Colin Farrell & Malcolm McFee & John Rae & Corin Redgrave,Charles Chilton & Ted Allan & Len Deighton,Oh! What a Lovely War,nn,nn,1969,69,tt0064754,-28.6173,13.5834,0.362635,0.441012,0.302838,0.695155,0.44249,0.649158,0.482126,0.546095,4,1,4,23.0952,-8.78788,2
566,61744e732788418ec824d63d,René Clément,Crime & Drama & Mystery & Thriller,4.0,Charles Bronson & Marlène Jobert & Gabriele Tinti & Jean Gaven & Jean Piat,Sébastien Japrisot,Rider on the Rain,nn,nn,1970,31,tt0064791,-11.6203,6.04446,0.58623,0.586467,0.357437,0.448805,0.412811,0.614625,0.592858,0.165781,4,1,5,39.6859,16.543,7
567,61744e782788418ec824d63f,Ingmar Bergman,Drama,4.0,Max von Sydow & Liv Ullmann & Bibi Andersson & Erland Josephson & Erik Hell,Ingmar Bergman,The Passion of Anna,nn,nn,1969,40,tt0064793,-38.7783,-51.4722,0.666326,0.0949249,0.492746,0.633818,0.226945,0.855999,0.130264,0.262192,4,1,6,-10.2339,47.882,6
568,61744e8f2788418ec824d649,Gillo Pontecorvo,Action & Drama & War,4.0,Marlon Brando & Evaristo Márquez & Renato Salvatori & Dana Ghia & Valeria Ferran Wanani,Franco Solinas & Giorgio Arlorio & Franco Solinas,Burn!,nn,nn,1969,53,tt0064866,-53.5357,-41.8617,0.873209,0.063236,0.314369,0.572132,0.0772078,0.508815,0.082158,0.2882,4,1,6,-10.6793,18.7606,6
569,61744ead2788418ec824d655,Sergio Corbucci,Comedy & Western,4.0,Franco Nero & Tony Musante & Franco Giacobini & Eduardo Fajardo & Franco Ressel,Franco Solinas & Giorgio Arlorio & Luciano Vincenzoni,The Mercenary,nn,nn,1968,36,tt0064920,4.08795,8.63527,0.631667,0.251571,0.335074,0.575957,0.505377,0.260513,0.672471,0.310609,4,1,5,12.6735,-8.36885,7
570,61744eb62788418ec824d659,Jordan Leondopoulos,Drama,2.0,Robert De Niro & Jarred Mickey & Jennifer Warren & Terrayne Crawford & Martin J. Kelley,Jordan Leondopoulos,Sam's Song,nn,nn,1969,32,tt0064924,-75.0368,-6.63459,0.741695,0.140774,0.515659,0.551926,0.274432,0.541711,0.486081,0.3157,4,1,5,18.5765,16.4438,7
571,61744f0d2788418ec824d67d,Andrew V. McLaglen,Action & Adventure & Romance & War & Western,4.0,John Wayne & Rock Hudson & Antonio Aguilar & Roman Gabriel & Marian McCargo,James Lee Barrett & Stanley Hough & Lewis B. Patten,The Undefeated,nn,nn,1969,63,tt0065150,9.56675,18.279,0.458946,0.271577,0.597187,0.371574,0.356786,0.207257,0.526628,0.789931,4,1,3,6.38169,-34.4858,5
572,61744f2b2788418ec824d689,Costa-Gavras,Crime & Drama & History & Thriller,5.0,Yves Montand & Irene Papas & Jean-Louis Trintignant & François Périer & Jacques Perrin,Vasilis Vasilikos & Jorge Semprún & Costa-Gavras,Z,nn,nn,1969,97,tt0065234,-22.3068,-39.6693,0.535283,0.32878,0.315278,0.806357,0.0883061,0.29497,0.302248,0.685778,4,1,1,-19.4872,-37.4011,4
573,61744f3e2788418ec824d691,Werner Herzog,Comedy & Drama,4.0,Helmut Döring & Paul Glauer & Gisela Hertwig & Hertel Minkner & Gertrud Piccini,Werner Herzog,Even Dwarfs Started Small,nn,nn,1970,44,tt0065436,-75.6683,-29.0179,0.772098,0.168767,0.559162,0.824526,0.308457,0.593323,0.26572,0.15604,4,1,7,-41.8998,23.5946,3
574,61744f422788418ec824d693,Sam Peckinpah,Comedy & Drama & Romance & Western,4.0,Jason Robards & Stella Stevens & David Warner & Strother Martin & Slim Pickens,John Crawford & Edmund Penney & Gordon T. Dawson,The Ballad of Cable Hogue,nn,nn,1970,73,tt0065446,-8.60655,1.70151,0.399367,0.230706,0.514275,0.353873,0.422758,0.343644,0.999897,0.241473,4,1,5,46.2504,14.0314,7
575,61744f812788418ec824d6ad,Mario Bava,Horror & Mystery & Thriller,3.0,William Berger & Ira von Fürstenberg & Edwige Fenech & Howard Ross & Helena Ronee,Mario di Nardo & Mario Bava & Agatha Christie,Five Dolls for an August Moon,nn,nn,1970,50,tt0065553,-3.93691,-23.561,0.409388,0.156257,0.469634,0.278349,0.310203,0.728044,0.488183,0.416464,4,1,5,26.5036,-1.59467,7
576,61744f8b2788418ec824d6b1,Jesús Franco,Drama & Horror,3.0,Christopher Lee & Herbert Lom & Klaus Kinski & Maria Rohm & Fred Williams,Bram Stoker & Erich Kröhnke & Augusto Finocchi,Count Dracula,nn,nn,1970,81,tt0065569,-47.0736,6.60343,0.595448,0.146106,0.553468,0.582061,0.21082,0.610944,0.451807,0.644465,4,1,2,-15.3294,-8.32449,8
577,61744fe72788418ec824d6d7,Dario Argento,Horror & Mystery & Thriller,4.0,James Franciscus & Karl Malden & Catherine Spaak & Pier Paolo Capponi & Horst Frank,Dario Argento & Luigi Cozzi & Dardano Sacchetti,The Cat o' Nine Tails,nn,nn,1971,82,tt0065761,1.78254,15.1005,0.487455,0.307945,0.472983,0.476954,0.226128,0.479135,0.870897,0.514616,4,1,5,38.3784,8.59048,7
578,61744ff02788418ec824d6db,Vittorio De Sica,Drama & History & War,4.0,Lino Capolicchio & Dominique Sanda & Fabio Testi & Romolo Valli & Helmut Berger,Giorgio Bassani & Ugo Pirro & Vittorio Bonicelli,The Garden of the Finzi-Continis,nn,nn,1970,33,tt0065777,2.58466,0.415977,0.436955,0.403438,0.459342,0.611779,0.807142,0.566251,0.282387,0.314309,4,1,4,38.1898,-17.5814,2
579,61744ff52788418ec824d6dd,Albert Maysles & David Maysles & Charlotte Zwerin,Documentary & Music & Thriller,4.0,The Rolling Stones & Mick Jagger & Charlie Watts & Keith Richards & Mick Taylor,,Gimme Shelter,nn,nn,1970,80,tt0065780,-73.2335,-18.2335,0.731466,0.22213,0.45479,0.602316,0.168143,0.832264,0.330373,0.0769987,4,1,6,13.89,47.2859,6
580,617450032788418ec824d6e3,Arthur Allan Seidelman,Adventure & Comedy & Fantasy,2.0,Arnold Stang & Arnold Schwarzenegger & Deborah Loomis & James Karen & Ernest Graves,Aubrey Wisberg,Hercules in New York,nn,nn,1970,144,tt0065832,-76.5035,-25.4987,0.830015,0.337649,0.630598,0.751698,0.329036,0.451229,0.190079,0.0688083,4,1,7,-15.806,38.7082,3
581,617450252788418ec824d6f1,John Cassavetes,Comedy & Drama,4.0,Ben Gazzara & Peter Falk & John Cassavetes & Jenny Runacre & Jenny Lee Wright,John Cassavetes,Husbands,nn,nn,1970,39,tt0065867,-24.9344,1.34171,0.492166,0.459327,0.715402,0.33728,0.280429,0.568245,0.565081,0.283856,4,1,5,50.1743,0.881082,7
582,6174502a2788418ec824d6f3,Gilbert Cates,Drama & Music,4.0,Melvyn Douglas & Gene Hackman & Dorothy Stickney & Estelle Parsons & Elizabeth Hubbard,Robert Anderson & Robert Anderson,I Never Sang for My Father,nn,nn,1970,36,tt0065872,2.24291,-33.1187,0.35727,0.275941,0.199259,0.35017,0.327599,0.75468,0.213279,0.981911,4,1,2,21.8007,-48.163,8
583,617450342788418ec824d6f7,Elio Petri,Crime & Drama,5.0,Gian Maria Volontè & Florinda Bolkan & Gianni Santuccio & Orazio Orlando & Sergio Tramonti,Elio Petri & Ugo Pirro,Investigation of a Citizen Above Suspicion,nn,nn,1970,37,tt0065889,-31.8168,-33.4437,0.770559,0.0919211,0.623154,0.768158,0.158098,0.425391,0.196892,0.710382,4,1,1,-40.8023,-11.0485,4
584,6174503e2788418ec824d6fb,John G. Avildsen,Drama & Thriller,4.0,Susan Sarandon & Patrick McDermott & Tim Lewis & Estelle Omens & Bob O'Connell,Norman Wexler,Joe,nn,nn,1970,69,tt0065916,-74.4981,-27.0903,0.733175,0.16849,0.613479,0.55749,0.246677,0.477376,0.262898,0.269401,4,1,7,-11.4942,32.6658,3
585,617450552788418ec824d705,James Clavell,Adventure & Drama & War,4.0,Michael Caine & Omar Sharif & Florinda Bolkan & Nigel Davenport & Per Oscarsson,James Clavell & J.B. Pick,The Last Valley,nn,nn,1971,74,tt0065969,-43.7975,-46.5307,0.566733,0.173511,0.579344,0.800234,0.210163,0.322611,0.123929,0.391489,4,1,1,-23.7143,25.0765,4
586,6174506a2788418ec824d70d,Robert Altman,Comedy & Drama & War,4.0,Donald Sutherland & Elliott Gould & Tom Skerritt & Sally Kellerman & Robert Duvall,Richard Hooker & Ring Lardner Jr.,MASH,nn,nn,1970,251,tt0066026,-38.7561,-38.4689,0.522309,0.117536,0.4278,0.619784,0.241893,0.404087,0.199812,0.573504,4,1,2,-22.2271,-16.0395,8
587,617450792788418ec824d713,Martin Ritt,Drama & History,4.0,Richard Harris & Sean Connery & Samantha Eggar & Frank Finlay & Anthony Zerbe,Arthur H. Lewis & Walter Bernstein,The Molly Maguires,nn,nn,1970,41,tt0066090,-17.7047,-38.4037,0.473666,0.071047,0.280468,0.404108,0.198891,0.597545,0.263624,0.860445,4,1,2,-31.4588,-26.6518,8
588,617450872788418ec824d719,Ken Russell,Biography & Comedy & Drama & Music,4.0,Richard Chamberlain & Glenda Jackson & Max Adrian & Christopher Gable & Kenneth Colley,Melvyn Bragg & Catherine Drinker Bowen & Barbara von Meck,The Music Lovers,nn,nn,1971,42,tt0066109,17.4358,11.849,0.434209,0.221775,0.408627,0.311495,0.896079,0.96145,0.216898,0.391335,4,1,4,36.664,-38.8548,2
589,6174508c2788418ec824d71b,Michael Sarne,Comedy,3.0,Mae West & John Huston & Raquel Welch & Rex Reed & Farrah Fawcett,Gore Vidal & Michael Sarne & David Giler,Myra Breckinridge,nn,nn,1970,94,tt0066115,-39.6523,-21.6671,0.46208,0.21819,0.827331,0.450992,0.265799,0.438942,0.328051,0.137074,4,1,7,12.9624,37.4829,3
590,617450fb2788418ec824d749,Stuart Hagmann,Drama & Romance,4.0,Bruce Davison & Kim Darby & Bud Cort & Murray MacLeod & Tom Foral,James Kunen & Israel Horovitz,The Strawberry Statement,nn,nn,1970,31,tt0066415,4.84424,15.3424,0.550107,0.304465,0.258167,0.597846,0.239557,0.344041,0.450678,0.637188,4,1,2,-14.9554,-29.2101,8
591,6174510e2788418ec824d751,Gordon Douglas,Crime & Drama & Mystery,4.0,Sidney Poitier & Martin Landau & Barbara McNair & Anthony Zerbe & Edward Asner,Alan Trustman & James R. Webb & Alan Trustman,They Call Me Mister Tibbs!,nn,nn,1970,32,tt0066450,-41.2828,2.12785,0.607506,0.249728,0.410797,0.534729,0.225411,0.508085,0.420798,0.773485,4,1,2,-10.1793,-33.1577,8
592,617451132788418ec824d753,Robert Aldrich,Action & Drama & War,4.0,Michael Caine & Cliff Robertson & Ian Bannen & Harry Andrews & Ronald Fraser,Robert Aldrich & Robert Sherman & Robert Aldrich,Too Late the Hero,nn,nn,1970,45,tt0066471,-59.5102,-35.1803,0.760044,0.0478763,0.418208,0.950146,0.109927,0.510215,0.237776,0.507196,4,1,1,-47.7224,1.24298,4
